,structCompId,complexId.x,abandonFlag,allocMtrFlag,attended8Hr,condenProdFlag,distToShore,drillingFlag,firedVesselFl,gasProdFlag,gasFlaringFlag,mmsCompanyNum,manned24Hr,majCmplxFlag,leaseNum,lastRevDate.x,lactMtrFlag,injectionCode,heliportFlag,workoverFlag,waterProdFlag,waterDepth,tankGaugeFlag,sulfurProdFlag,subdistrictCode,storeTankFlag,rigCount,qtrType,prodEqpmtFlag,productionFlag,powerSourceType,powerGenFlag,oilProdFlag,gasSaleMtrFlag,fldNameCode,districtCode.x,craneCounty,compressorFlag,comglProdFlag,bedCount,areaCode.x,blockNumber.x,meterProverFl,districtCode.y,structNum,areaCode.y,blockNumber.y,structName,srfNrthSthDist,nrthSthDepCode.x,srfEstWstDist.x,estWstDepCode.x,xLoc,yLoc,longitude,latitude,areaCode,blockNumber,complexId.y,deckCount,estWstDepCode.y,installDate,lastRevDate.y,majStructFlg,nrthSthDepCode.y,removalDate,slantSlotCount,slotCount,slotDrillCount,satelliteCompletionCount,structureName,structureNumber,structureTypeCode,srfEstWstDist.y,srfNrtSthDist,underwaterCompCount,authorityType,authorityNumber,authorityStatus,removalYr,installYr
3886,22153_1,22153,Y,N,N,N,27,N,N,N,N,2641,N,N,818,26-Jul-01,N,NA,N,N,N,80,N,N,NA,N,0,N,N,N,NA,N,N,N,SS167,2,0,N,NA,NA,SS,167,NA,2,1,SS,167,7,6343,S,7291,E,2133109,-5680.39,-90.91843,28.65038,SS,167,22153,1,E,1-Jan-78,27-Jul-94,N,S,8-Apr-05,NA,1,1,0,7,1,CAIS,7291,6343,0,OCS LEASE,818,TERMIN,2005,1978
3887,22154_1,22154,Y,N,N,N,83,N,N,N,N,59,N,N,G03400,4-Dec-97,N,NA,N,N,N,200,N,N,NA,N,0,NA,N,N,NA,N,N,N,VR310,5,1,N,NA,NA,VR,310,NA,5,1,VR,310,B(Removed),4354,S,3627,W,1710041,-120804.6,-92.2343,28.33137,VR,310,22154,2,W,1-Jan-78,21-Oct-97,Y,S,1-Oct-97,NA,12,12,0,B(Removed),1,FIXED,3627,4354,0,OCS LEASE,G03400,TERMIN,1997,1978
3888,22155_1,22155,Y,N,N,N,70,N,N,N,N,78,N,Y,G03552,28-Jul-94,N,NA,N,N,N,180,N,N,NA,N,NA,N,N,N,NA,N,N,N,VR261,5,NA,N,NA,NA,VR,260,NA,5,1,VR,260,A,7550,S,1350,W,1604458,-43818.38,-92.56492,28.54033,VR,260,22155,2,W,1-Jan-78,28-Jul-94,Y,S,12-Dec-92,NA,18,3,0,A,1,FIXED,1350,7550,0,OCS LEASE,G03552,RELINQ,1992,1978
3889,22156_1,22156,Y,N,N,N,9,N,N,N,N,78,N,N,310,27-Aug-15,N,NA,N,N,N,15,N,N,NA,N,NA,N,N,N,NA,N,N,N,TS000,3,NA,N,NA,NA,SM,219,NA,3,1,SM,219,A-PRD,4560,S,648,W,1737306,280226.1,-92.15856,29.43466,SM,219,22156,2,W,1-Jan-78,15-Jul-97,Y,S,12-Jun-97,NA,0,0,1,A-PRD,1,FIXED,648,4560,0,OCS LEASE,310,UNIT,1997,1978
3890,22156_2,22156,Y,N,N,N,9,N,N,N,N,78,N,N,310,27-Aug-15,N,NA,N,N,N,15,N,N,NA,N,NA,N,N,N,NA,N,N,N,TS000,3,NA,N,NA,NA,SM,219,NA,3,2,SM,219,A-AUX,4409,S,709,W,1737366,280075.1,-92.15837,29.43425,SM,219,22156,1,W,1-Jan-83,28-Jul-94,Y,S,11-Apr-92,NA,0,0,0,A-AUX,2,FIXED,709,4409,0,OCS LEASE,310,UNIT,1992,1983
3891,22157_1,22157,Y,N,N,N,5,N,N,N,N,2851,N,N,297,6-Sep-16,N,NA,N,N,N,25,N,N,NA,N,0,N,N,N,NA,N,N,N,VR014,5,0,N,NA,NA,VR,26,N,5,1,VR,26,30,4631,S,713,W,1662853,292697.7,-92.3928,29.46728,VR,26,22157,2,W,1-Jan-78,28-Jul-94,N,S,19-Oct-15,NA,1,1,0,30,1,CAIS,713,4631,0,OCS LEASE,297,TERMIN,2015,1978
3892,22158_1,22158,Y,N,N,N,5,N,N,N,N,2851,N,N,297,23-Jul-15,N,NA,Y,N,N,25,N,N,NA,N,0,N,Y,N,NA,N,N,N,VR014,5,0,N,NA,NA,VR,26,N,5,1,VR,26,29,3842,S,2907,W,1665047,291908.7,-92.38588,29.46516,VR,26,22158,2,W,1-Jan-78,7-Apr-98,N,S,18-Sep-12,NA,1,1,0,29,1,FIXED,2907,3842,0,OCS LEASE,297,TERMIN,2012,1978
3893,22159_1,22159,Y,N,N,N,5,N,N,N,N,2851,N,N,297,23-Jul-15,N,NA,Y,N,N,25,N,N,NA,N,0,N,N,N,NA,N,N,N,VR014,5,0,N,NA,NA,VR,26,N,5,1,VR,26,27,3123,S,996,W,1663136,291189.7,-92.39186,29.46314,VR,26,22159,2,W,1-Jan-78,28-Jul-94,N,S,3-Sep-12,NA,1,1,0,27,1,CAIS,996,3123,0,OCS LEASE,297,TERMIN,2012,1978
3894,22160_1,22160,Y,N,N,N,44,N,N,N,N,35,N,Y,G03274,15-Aug-94,N,NA,N,N,N,98,N,N,NA,N,NA,N,N,N,NA,N,N,N,WC333,5,NA,N,NA,NA,WC,330,NA,5,1,WC,330,A,1000,S,4140,W,1336560,158661.5,-93.41035,29.08643,WC,330,22160,3,W,1-Jan-78,15-Aug-94,Y,S,31-Dec-84,NA,6,3,0,A,1,FIXED,4140,1000,0,OCS LEASE,G03274,RELINQ,1984,1978
3895,22161_1,22161,Y,N,N,N,87,N,N,N,N,81,N,N,G03518,15-Aug-94,N,NA,N,N,N,150,N,N,NA,N,NA,N,N,N,NA,N,N,N,WC498,5,NA,N,NA,NA,WC,493,NA,5,1,WC,493,A,654,S,1592,W,1319253,-63055.24,-93.45169,28.47598,WC,493,22161,3,W,1-Jan-78,15-Aug-94,N,S,31-Dec-81,NA,12,2,0,A,1,WP,1592,654,0,OCS LEASE,G03518,TERMIN,1981,1978
3896,22162_1,22162,Y,N,N,N,84,N,N,N,N,2851,N,N,G02588,27-Aug-15,N,NA,N,N,N,223,N,N,NA,N,0,NA,N,N,NA,N,N,N,SM137,3,0,N,NA,NA,SM,136,N,3,1,SM,136,B,6550,S,2395,E,1748294,-145767.4,-92.11492,28.26351,SM,136,22162,0,E,1-Jan-78,1-Jun-12,Y,S,16-Jun-12,NA,0,0,0,B,1,FIXED,2395,6550,0,OCS LEASE,G02588,TERMIN,2012,1978
3897,22163_1,22163,Y,N,N,N,48,N,N,N,N,236,N,Y,G03276,19-Sep-00,N,NA,Y,N,N,66,N,N,NA,N,0,N,Y,N,NA,N,N,N,WC333,5,1,N,NA,NA,WC,332,NA,5,1,WC,332,B,1500,N,4250,W,1336670,156161.5,-93.40986,29.07956,WC,332,22163,2,W,1-Jan-78,15-Aug-94,Y,N,14-Sep-00,NA,4,2,0,B,1,FIXED,4250,1500,0,OCS LEASE,G03276,TERMIN,2000,1978
3898,22164_1,22164,N,N,Y,N,53,N,N,N,N,2628,Y,Y,G03331,28-Aug-14,N,NA,Y,N,Y,160,N,N,NA,N,0,NA,Y,N,B,Y,N,N,EI238,3,1,Y,NA,10,EI,251,NA,3,1,EI,251,A,2000,S,1000,E,1923889,-61574.76,-91.57021,28.49714,EI,251,22164,2,E,1-Jan-78,26-Dec-12,Y,S,NA,NA,18,5,0,A,1,FIXED,1000,2000,0,OCS LEASE,G03331,PROD,NA,1978
3899,22165_1,22165,N,N,Y,N,68,N,Y,Y,N,2628,Y,Y,G02914,5-Jun-15,Y,NA,Y,N,Y,272,N,N,NA,N,0,P,Y,Y,B,Y,Y,Y,EI341,3,2,Y,NA,14,EI,341,Y,3,1,EI,341,A,3700,N,5800,E,1934111,-168764.8,-91.5378,28.20248,EI,341,22165,2,E,1-Jan-78,17-Oct-12,Y,N,NA,NA,18,13,0,A,1,FIXED,5800,3700,0,OCS LEASE,G02914,PROD,NA,1978
3900,22166_1,22166,Y,N,N,N,10,N,N,N,N,2252,N,N,63,24-Jul-96,N,N,N,N,N,25,N,N,NA,N,0,N,N,N,NA,N,N,N,SS113,2,0,N,N,NA,SS,93,N,2,1,SS,93,32,6849,S,2928,W,2158928,78594.84,-90.83682,28.88184,SS,93,22166,1,W,1-Jan-78,4-Nov-96,N,S,17-Jun-96,NA,1,1,0,32,1,CAIS,2928,6849,0,OCS LEASE,63,UNIT,1996,1978
3901,22167_1,22167,Y,N,N,N,8,N,N,N,N,540,N,N,G03580,27-Jul-94,N,NA,N,N,N,35,N,N,NA,N,NA,N,N,N,NA,N,N,N,SS072,2,NA,N,NA,NA,SS,86,NA,2,1,SS,86,1,589,N,1003,E,2108197,99079.91,-90.99512,28.93868,SS,86,22167,1,E,1-Jan-80,27-Jul-94,N,N,31-Dec-85,NA,1,1,0,1,1,CAIS,1003,589,0,OCS LEASE,G03580,TERMIN,1985,1980
3902,22168_1,22168,Y,N,N,N,7,N,N,N,N,1284,N,N,346,4-Jun-14,N,NA,N,N,N,12,N,N,NA,N,0,N,N,N,NA,N,N,N,SS028,2,0,N,NA,NA,SS,28,N,2,1,SS,28,34,6791,S,3408,W,2050208,162306.1,-91.17612,29.11289,SS,28,22168,1,W,1-Jan-78,27-Jul-94,N,S,24-Oct-16,NA,1,1,0,34,1,CAIS,3408,6791,0,OCS LEASE,346,UNIT,2016,1978
3903,22169_1,22169,Y,N,N,N,29,N,N,N,N,167,N,N,823,27-Jul-94,N,N,N,N,N,63,N,N,NA,N,NA,N,N,N,NA,N,N,N,SS186,2,NA,N,N,NA,SS,186,N,2,1,SS,186,5,4700,S,2800,E,2168800,-21284.92,-90.80741,28.60707,SS,186,22169,1,E,1-Jan-78,27-Jul-94,N,S,22-Feb-92,NA,1,1,0,5,1,CAIS,2800,4700,0,OCS LEASE,823,TERMIN,1992,1978
3904,2217_1,2217,N,N,N,Y,13,N,N,Y,N,3520,N,N,G12345,11-Feb-16,N,N,N,N,Y,33,N,N,NA,N,0,N,N,Y,NA,N,Y,N,SS072,2,0,N,N,0,SS,63,N,2,1,SS,63,16,655,S,4630,E,2120170,114285.5,-90.95754,28.98039,SS,63,2217,2,E,27-May-08,6-Sep-12,N,S,NA,NA,1,1,NA,16,1,CAIS,4630,655,NA,OCS LEASE,G12345,UNIT,NA,2008
3905,22170_1,22170,Y,N,N,N,17,N,N,N,N,2252,N,N,38,9-Apr-98,N,NA,N,N,N,42,N,N,NA,N,0,N,N,N,NA,N,N,N,SS113,2,0,N,NA,NA,SS,120,NA,2,1,SS,120,3,6972,S,2227,E,2122573,50794.76,-90.95068,28.80578,SS,120,22170,1,E,1-Jan-78,27-Jul-94,N,S,9-Aug-03,NA,1,1,0,3,1,CAIS,2227,6972,0,OCS LEASE,38,UNIT,2003,1978
3906,22171_1,22171,Y,N,N,N,36,N,N,N,N,114,Y,N,G02928,21-Jul-94,N,N,N,N,N,174,N,N,NA,N,0,N,N,N,NA,N,N,N,ST156,2,0,N,N,NA,ST,156,N,2,1,ST,156,A,4050,S,5050,W,2369178,-38716.48,-90.18367,28.55512,ST,156,22171,2,W,1-Jan-78,21-Jul-94,Y,S,5-Sep-93,NA,3,2,0,A,1,FIXED,5050,4050,0,OCS LEASE,G02928,TERMIN,1993,1978
3907,22172_1,22172,N,Y,Y,N,17,N,Y,N,Y,3151,Y,Y,G01619,5-Sep-14,N,N,Y,N,N,446,N,Y,NA,N,0,N,Y,N,D,Y,N,Y,SP089,1,1,Y,N,NA,SP,93,N,1,1,SP,93,A,4537,N,1602,W,2617530,3823,-89.40816,28.66291,SP,93,22172,3,W,1-Jan-78,23-May-13,Y,N,NA,NA,29,29,0,A,1,FIXED,1602,4537,0,OCS LEASE,G01619,UNIT,NA,1978
3908,22173_1,22173,Y,N,N,N,95,N,N,N,N,2219,N,N,G02327,22-Sep-95,N,N,N,N,N,350,N,N,NA,N,0,N,N,N,NA,N,N,N,EI380,3,0,N,N,NA,EI,380,N,3,1,EI,380,B,1000,N,3200,W,1852978,-224059.1,-91.78889,28.04982,EI,380,22173,2,W,1-Jan-78,22-Sep-95,Y,N,25-Aug-95,NA,12,11,0,B,1,FIXED,3200,1000,0,OCS LEASE,G02327,TERMIN,1995,1978
3909,22175_1,22175,N,N,N,N,6,N,N,N,N,3520,N,N,60,6-Jun-14,N,NA,N,N,N,32,N,N,NA,N,0,N,Y,N,NA,N,N,N,SS072,2,0,N,NA,NA,SS,72,NA,2,1,SS,72,13B,5000,S,5650,W,2114850,104668.9,-90.97427,28.95399,SS,72,22175,1,W,1-Jan-77,22-Jul-04,N,S,NA,NA,1,1,0,13B,1,CAIS,5650,5000,0,OCS LEASE,60,UNIT,NA,1977
3910,22176_1,22176,Y,N,N,N,6,N,N,N,N,540,N,N,60,27-Jul-94,N,NA,N,N,N,20,N,N,NA,N,NA,N,N,N,NA,N,N,N,SS072,2,NA,N,NA,NA,SS,72,NA,2,1,SS,72,8,4075,N,6300,W,2115500,109555.4,-90.97219,28.96742,SS,72,22176,1,W,1-Jan-77,27-Jul-94,N,N,31-Dec-84,NA,1,1,0,8,1,CAIS,6300,4075,0,OCS LEASE,60,UNIT,1984,1977
3911,22177_1,22177,Y,N,N,N,75,N,N,N,N,282,N,Y,G02144,27-Jul-94,N,N,N,N,N,320,N,N,NA,N,NA,N,N,N,NA,N,N,N,SS320,2,NA,N,N,NA,SS,320,N,2,1,SS,320,A,3373,S,2698,W,2002698,-190150.4,-91.32497,28.14385,SS,320,22177,2,W,1-Jan-78,27-Jul-94,Y,S,15-Jul-90,NA,12,9,0,A,1,FIXED,2698,3373,0,OCS LEASE,G02144,TERMIN,1990,1978
3912,22178_1,22178,N,N,Y,N,13,Y,N,Y,Y,3026,Y,Y,G02638,3-Sep-15,Y,G,Y,N,Y,1023,N,N,NA,Y,1,P,Y,Y,B,Y,Y,Y,MC194,1,4,Y,Y,52,MC,194,Y,1,1,MC,194,A-Cognac,400,N,200,E,981880,10454000,-89.0564,28.79095,MC,194,22178,2,E,1-Jan-78,15-Apr-19,Y,N,NA,NA,62,60,NA,A-Cognac,1,FIXED,200,400,1,OCS LEASE,G02638,UNIT,NA,1978
3913,22179_1,22179,Y,N,N,N,18,N,N,N,N,40,N,N,G03151,27-Jul-94,N,N,N,N,N,22,N,N,NA,N,NA,N,N,N,NA,N,N,N,EI072,3,NA,N,N,NA,EI,72,N,3,1,EI,72,1,3443,S,800,W,1865601,171845.5,-91.75429,29.13854,EI,72,22179,1,W,1-Jan-79,27-Jul-94,N,S,12-Nov-89,NA,1,1,0,1,1,CAIS,800,3443,0,OCS LEASE,G03151,TERMIN,1989,1979
3914,22180_1,22180,Y,N,N,N,7,N,N,N,N,48,N,N,549,28-Mar-96,N,NA,Y,N,N,30,N,N,NA,N,NA,N,N,Y,NA,N,N,N,VR046,5,NA,N,NA,NA,VR,35,NA,5,1,VR,35,9,4798,S,4393,E,1672505,278106.7,-92.36205,29.42739,VR,35,22180,1,E,1-Jan-78,25-Oct-95,N,S,18-Jul-95,NA,1,1,0,9,1,CAIS,4393,4798,0,OCS LEASE,549,TERMIN,1995,1978
3915,22181_1,22181,N,N,N,N,31,N,N,N,N,1284,N,Y,G03265,6-Aug-15,N,NA,N,N,N,50,N,N,NA,N,0,P,N,N,B,Y,N,N,WC198,5,0,N,NA,6,WC,198,N,5,1,WC,198,A,7100,S,150,W,1391602,238551.7,-93.24223,29.30872,WC,198,22181,3,W,1-Jan-78,18-Jul-01,Y,S,16-Jul-18,NA,12,4,1,A,1,FIXED,150,7100,0,OCS LEASE,G03265,TERMIN,2018,1978
3916,22182_1,22182,N,N,N,N,6,N,N,N,N,3295,N,Y,NA,3-Oct-19,N,NA,Y,N,N,32,N,N,NA,Y,0,N,Y,N,D,Y,N,N,WC066,5,1,Y,NA,NA,WC,34,N,5,1,WC,34,D,1286,S,2485,W,1438211,365560.1,-93.10216,29.66001,WC,34,22182,3,W,1-Jan-79,22-Jun-98,Y,S,NA,NA,8,8,0,D,1,FIXED,2485,1286,0,ROW,G28657,EXP,NA,1979
3917,22183_1,22183,Y,N,N,N,23,N,N,N,N,1284,N,Y,G03124,28-Aug-09,N,NA,Y,N,N,41,N,N,NA,N,0,NA,Y,N,NA,N,N,N,VR084,5,1,N,NA,NA,VR,84,NA,5,1,VR,84,A,1373,N,2210,W,1620076,212903.5,-92.5246,29.24669,VR,84,22183,2,W,1-Jan-77,27-Dec-01,Y,N,26-Jul-09,NA,4,4,0,A,1,FIXED,2210,1373,0,OCS LEASE,G03124,TERMIN,2009,1977
3918,22184_1,22184,Y,N,N,N,20,N,N,N,N,276,N,N,G03761,15-Aug-94,N,NA,N,N,N,40,N,N,NA,N,NA,N,N,N,NA,N,N,N,WILD,5,NA,N,NA,NA,WC,137,NA,5,1,WC,137,1,1871,N,1891,W,1408101,303371,-93.19377,29.4877,WC,137,22184,1,W,1-Jan-79,15-Aug-94,N,N,31-Dec-85,NA,1,1,0,1,1,CAIS,1891,1871,0,OCS LEASE,G03761,EXPIR,1985,1979
3919,22185_1,22185,Y,N,N,N,8,N,N,N,N,185,N,Y,G03256,15-Aug-94,N,NA,N,N,N,34,N,N,NA,N,NA,N,N,N,NA,N,N,N,WC066,5,NA,N,NA,NA,WC,67,NA,5,1,WC,67,2,4484,N,667,W,1436393,359790.1,-93.10761,29.64407,WC,67,22185,2,W,1-Jan-79,15-Aug-94,Y,N,31-Dec-83,NA,1,1,0,2,1,FIXED,667,4484,0,OCS LEASE,G03256,TERMIN,1983,1979
3920,22186_1,22186,Y,N,N,N,32,N,Y,N,N,1834,N,N,775,21-Oct-08,N,NA,Y,N,N,57,N,N,NA,N,0,N,N,N,NA,N,N,N,VR131,5,0,N,NA,NA,VR,131,NA,5,1,VR,131,14,6750,S,500,E,1735198,147236.2,-92.16216,29.06891,VR,131,22186,2,E,1-Jan-79,22-Oct-08,N,S,3-Feb-13,NA,1,1,0,14,1,CAIS,500,6750,0,OCS LEASE,775,TERMIN,2013,1979
3921,22187_1,22187,Y,N,N,N,5,N,N,N,N,428,N,Y,G03390,28-Jul-94,N,N,N,N,N,26,N,N,NA,N,NA,N,N,N,NA,N,N,N,VR014,5,NA,N,N,NA,VR,25,N,5,1,VR,25,AP,3250,S,1600,E,1660540,291316.7,-92.40002,29.46342,VR,25,22187,2,E,1-Jan-79,28-Jul-94,Y,S,12-Dec-91,NA,0,0,5,AP,1,FIXED,1600,3250,0,OCS LEASE,G03390,RELINQ,1991,1979
3922,22187_2,22187,Y,N,N,N,5,N,N,N,N,428,N,Y,G03390,28-Jul-94,N,N,N,N,N,26,N,N,NA,N,NA,N,N,N,NA,N,N,N,VR014,5,NA,N,N,NA,VR,25,N,5,2,VR,25,FP,3047,S,1491,E,1660649,291113.7,-92.39968,29.46286,VR,25,22187,2,E,1-Jan-79,28-Jul-94,Y,S,12-Dec-91,NA,0,0,3,FP,2,FIXED,1491,3047,0,OCS LEASE,G03390,RELINQ,1991,1979
3923,22188_1,22188,Y,N,N,N,5,N,N,N,N,428,N,N,G03390,28-Jul-94,N,N,N,N,N,26,N,N,NA,N,NA,N,N,N,NA,N,N,N,VR014,5,NA,N,N,NA,VR,25,N,5,1,VR,25,BJ,531,S,1038,E,1661102,288597.7,-92.39818,29.45595,VR,25,22188,2,E,1-Jan-79,28-Jul-94,N,S,12-Dec-91,NA,2,1,0,BJ,1,WP,1038,531,0,OCS LEASE,G03390,RELINQ,1991,1979
3924,22189_1,22189,Y,N,N,N,5,N,N,N,N,428,N,N,G03390,28-Jul-94,N,N,N,N,N,26,N,N,NA,N,NA,N,N,N,NA,N,N,N,VR014,5,NA,N,N,NA,VR,25,N,5,1,VR,25,CJ,3889,S,659,E,1661481,291955.7,-92.39709,29.4652,VR,25,22189,2,E,1-Jan-79,28-Jul-94,N,S,12-Dec-91,NA,1,1,0,CJ,1,CAIS,659,3889,0,OCS LEASE,G03390,RELINQ,1991,1979
3925,2219_1,2219,N,N,N,N,6,N,N,N,N,3296,N,N,G25933,9-Nov-11,N,NA,Y,N,N,39,N,N,NA,N,NA,N,Y,N,NA,N,N,N,WILD,5,0,N,NA,NA,EC,37,N,5,1,EC,37,A,2004,S,1098,W,1584404,302971.8,-92.63967,29.4933,EC,37,2219,2,W,15-Sep-08,29-Nov-22,N,S,NA,NA,1,NA,NA,A,1,FIXED,1098,2004,NA,NA,NA,NA,NA,2008
3926,22190_1,22190,N,N,N,N,32,N,N,N,N,3247,N,N,775,22-Aug-20,N,NA,Y,N,N,57,N,N,NA,N,0,N,Y,N,NA,N,N,N,VR131,5,0,N,NA,NA,VR,131,N,5,1,VR,131,12,6250,S,4550,E,1731145,146736.2,-92.17484,29.06745,VR,131,22190,1,E,1-Jan-78,12-Jan-99,N,S,NA,NA,1,1,0,12,1,FIXED,4550,6250,0,OCS LEASE,775,TERMIN,NA,1978
3927,22190_2,22190,N,N,N,N,32,N,N,N,N,3247,N,N,775,22-Aug-20,N,NA,Y,N,N,57,N,N,NA,N,0,N,Y,N,NA,N,N,N,VR131,5,0,N,NA,NA,VR,131,N,5,2,VR,131,D,6176,S,10085,W,1731258,146662.3,-92.17448,29.06725,VR,131,22190,1,W,1-Jul-99,20-Jun-01,N,S,22-Jul-22,NA,1,1,NA,D,2,FIXED,10085,6176,NA,OCS LEASE,775,TERMIN,2022,1999
3928,22191_1,22191,N,N,N,N,8,N,N,Y,N,105,N,N,71,4-Mar-22,N,NA,N,N,Y,40,N,N,NA,N,0,N,Y,Y,NA,N,Y,N,PL020,2,0,N,NA,0,PL,11,N,2,1,PL,11,17,3917,N,419,W,2187045,96485.38,-90.74869,28.93067,PL,11,22191,1,W,1-Jan-78,4-Mar-22,N,N,6-Nov-22,NA,1,1,0,17,1,CAIS,419,3917,0,OCS LEASE,71,RELINQ,2022,1978
3929,22192_1,22192,N,N,N,N,6,N,N,Y,N,3520,N,N,60,28-May-14,N,NA,N,N,Y,33,N,N,NA,N,0,N,Y,Y,NA,N,Y,N,SS072,2,0,N,N,NA,SS,72,N,2,1,SS,72,N,7262,N,7389,E,2117411,106368.4,-90.96624,28.95864,SS,72,22192,2,E,22-Aug-78,25-Oct-11,N,N,NA,NA,2,2,0,N,1,CAIS,7389,7262,0,OCS LEASE,60,UNIT,NA,1978
3930,22193_1,22193,Y,N,N,N,5,N,N,N,N,2851,N,N,G01441,23-Jul-15,N,NA,N,N,N,10,N,N,NA,N,0,N,N,N,NA,N,N,N,CP000,2,0,N,NA,NA,SS,26,N,2,1,SS,26,11,1641,S,3061,E,2090539,157156.1,-91.04987,29.09851,SS,26,22193,1,E,1-Jan-79,27-Jul-94,N,S,3-Aug-14,NA,1,1,0,11,1,CAIS,3061,1641,0,OCS LEASE,G01441,TERMIN,2014,1979
3931,22194_1,22194,Y,N,N,N,4,N,N,N,N,2851,N,N,G01441,23-Jul-15,N,NA,N,N,N,10,N,N,NA,N,0,N,N,N,NA,N,N,N,CP000,2,0,N,NA,NA,SS,26,N,2,1,SS,26,10,4738,S,4389,E,2089211,160253.1,-91.054,29.10704,SS,26,22194,1,E,1-Jan-69,2-Dec-08,N,S,2-Aug-14,NA,2,1,0,10,1,CAIS,4389,4738,0,OCS LEASE,G01441,TERMIN,2014,1969
3932,22197_1,22197,Y,N,N,N,8,N,N,N,N,105,N,N,71,27-Jul-94,N,NA,N,N,N,40,N,N,NA,N,NA,N,N,N,NA,N,N,N,PL020,2,NA,N,NA,NA,PL,11,NA,2,1,PL,11,18,3902,N,3120,E,2198926,96500.38,-90.71156,28.93054,PL,11,22197,1,E,1-Jan-78,27-Jul-94,N,N,15-Nov-01,NA,1,1,0,18,1,CAIS,3120,3902,0,OCS LEASE,71,RELINQ,2001,1978
3933,22198_1,22198,Y,N,N,N,14,N,N,N,N,2268,N,N,68,31-Jul-01,N,NA,N,N,N,50,N,N,NA,N,0,N,N,N,NA,N,N,N,SS113,2,0,N,NA,NA,SS,118,N,2,1,SS,118,3,3800,N,4650,W,2145050,53984.3,-90.88048,28.81432,SS,118,22198,2,W,1-Jan-79,19-Nov-98,N,N,2-Dec-04,NA,1,1,0,3,1,CAIS,4650,3800,0,OCS LEASE,68,UNIT,2004,1979
3934,222_1,222,Y,N,N,Y,98,N,N,Y,N,491,N,Y,G03520,2-Nov-99,N,NA,Y,N,Y,151,N,N,NA,N,NA,N,Y,Y,NA,N,N,NA,WC498,5,1,N,NA,NA,WC,498,NA,5,1,WC,498,C,879,N,5618,E,1312043,-64588.25,-93.47403,28.4714,WC,498,222,3,E,13-Oct-98,12-Nov-98,N,N,13-Feb-01,NA,6,NA,NA,C,1,FIXED,5618,879,NA,OCS LEASE,G03520,PROD,2001,1998
3935,2220_1,2220,N,N,N,Y,5,N,N,Y,N,3151,N,N,310,6-Jul-17,N,NA,N,N,N,12,N,N,NA,N,0,N,Y,Y,NA,N,N,N,LP000,3,0,N,NA,NA,SM,212,N,3,1,SM,212,232,6146,S,6065,W,1771512,296570.1,-92.05143,29.48024,SM,212,2220,2,W,1-Feb-09,17-Apr-09,N,S,NA,NA,1,1,NA,232,1,CAIS,6065,6146,NA,OCS LEASE,310,UNIT,NA,2009
3936,22200_1,22200,Y,Y,N,N,58,N,N,N,N,2233,N,Y,G01142,23-Jul-15,N,NA,Y,N,N,120,N,N,NA,N,0,P,Y,N,G,Y,N,Y,VR218,5,1,N,NA,4,VR,218,NA,5,1,VR,218,B,3220,S,3691,E,1643691,10883.8,-92.44442,28.69184,VR,218,22200,2,E,1-Jan-78,28-Feb-03,Y,S,18-Aug-10,NA,8,8,0,B,1,FIXED,3691,3220,0,OCS LEASE,G01142,RELINQ,2010,1978
3937,22201_1,22201,N,N,N,Y,44,N,N,Y,N,2899,N,Y,G01023,21-Oct-13,N,NA,Y,N,Y,147,N,N,NA,N,0,N,Y,Y,NA,N,Y,N,SS222,2,1,N,NA,NA,SS,224,NA,2,1,SS,224,E,990,N,3903,E,2011697,-68859.54,-91.29694,28.47732,SS,224,22201,2,E,1-Jan-78,27-Jul-94,Y,N,NA,NA,18,15,0,E,1,FIXED,3903,990,0,OCS LEASE,G01023,TERMIN,NA,1978
3938,22202_1,22202,Y,N,N,N,14,N,N,N,N,724,N,N,G01618,7-Jul-04,N,N,N,N,N,395,N,N,NA,N,0,N,N,N,NA,N,N,N,SP089,1,0,N,N,NA,SP,89,N,1,1,SP,89,A,4600,N,7900,E,2622786,18518,-89.391,28.70307,SP,89,22202,3,E,1-Jan-78,13-Jul-99,N,N,6-Jun-04,NA,12,8,0,A,1,FIXED,7900,4600,0,OCS LEASE,G01618,TERMIN,2004,1978
3939,22205_1,22205,Y,N,Y,Y,30,N,Y,Y,N,1500,Y,Y,G01598,21-Jul-97,N,NA,Y,N,Y,328,N,N,NA,N,NA,T,Y,N,NA,Y,N,Y,WD137,1,NA,Y,NA,8,WD,138,NA,1,1,WD,138,A,4773,N,1839,W,2489253,12260.9,-89.80767,28.69142,WD,138,22205,2,W,1-Jan-78,28-Mar-96,Y,N,14-Apr-93,NA,18,8,0,A,1,FIXED,1839,4773,0,OCS LEASE,G01598,TERMIN,1993,1978
3940,22206_1,22206,Y,N,N,N,40,N,N,N,N,3033,N,N,G01569,22-May-14,N,N,Y,N,N,175,N,N,NA,N,0,N,N,N,NA,N,N,N,ST185,2,0,N,N,NA,ST,185,N,2,1,ST,185,B,4240,S,11456,E,2352672,-68042.56,-90.23594,28.47493,ST,185,22206,3,E,1-Jan-77,4-Jun-13,N,S,10-Jul-16,NA,9,0,0,B,1,FIXED,11456,4240,0,OCS LEASE,G01569,TERMIN,2016,1977
