"Year ","Port ","State","millionPounds"," millionDollars "
1983,"Dulac-Chauvin, LA","LA",269.2,47.7
1983,"Los Angeles, CA","CA",262.3,85.1
1983,"Gloucester, MA","MA",152.1,38.1
1983,"New Bedford, MA","MA",112.3,109.3
1983,"Kodiak, AK","AK",89,60.4
1983,"San Diego, CA","CA",84.6,37.5
1983,"Point Judith, RI","RI",62.8,25.5
1983,"Gulfport-Biloxi, MS","MS",57.6,21
1983,"Rockland, ME","ME",55.1,12.3
1983,"Portland, ME","ME",54.8,16
1983,"Petersburg, AK","AK",50.3,19.3
1983,"Dutch Harbor, AK","AK",48.9,36.4
1983,"Cape May-Wildwood, NJ","NJ",43.1,25
1983,"Seattle, WA","WA",42.2,8.5
1983,"San Francisco Area, CA","CA",42,22.2
1983,"Akutan, AK","AK",33.7,10.1
1983,"Hampton Roads Area, VA","VA",31,20.9
1983,"Newport, OR","OR",28.8,10.4
1983,"Astoria, OR","OR",28.5,11.2
1983,"Wanchese-Stumpy Point, NC","NC",27,9.4
1983,"Provincetown-Chatham, MA","MA",26.7,9.6
1983,"Coos Bay-Charleston, OR","OR",26.2,8.3
1983,"Boston, MA","MA",24.2,11.4
1983,"Bellingham, WA","WA",23.9,8.6
1983,"Port Hueneme-Oxnard-Ventura, CA","CA",22.7,3.7
1983,"Eureka, CA","CA",21.9,7
1983,"Brownsville-Port Isabel, TX","TX",21,55
1983,"Aransas Pass-Rockport, TX","TX",21,50
1983,"Ocean City, MD","MD",20.6,9.3
1983,"Westport, WA","WA",18.5,9.8
1983,"Atlantic City, NJ","NJ",18.1,7.6
1983,"Monterey, CA","CA",17.6,3.4
1983,"Cape Canaveral, FL","FL",15.4,16
1983,"Crescent City, CA","CA",14.5,8.1
1983,"Fort Bragg, CA","CA",14.4,4.2
1983,"Oriental-Vandemere, NC","NC",14,7.1
1983,"Bayou La Batre, AL","AL",13.6,28.5
1983,"Galveston, TX","TX",12,16
1983,"Key West, FL","FL",11.7,18.6
1983,"Point Pleasant, NJ","NJ",11.5,6.2
1983,"Chincoteague, VA","VA",11.3,4.8
1983,"Ilwaco-Chinook, WA","WA",10.8,4.4
1983,"Apalachicola, FL","FL",10.8,14.1
1983,"Lafitte-Barataria, LA","LA",9.4,16.5
1983,"Santa Barbara, CA","CA",9.3,4.3
1983,"Golden Meadow-Leeville, LA","LA",9.3,15.2
1983,"Everett, WA","WA",9.2,2.7
1983,"Greenport, NY","NY",8.4,7.7
1983,"Fort Myers, FL","FL",7.3,8.6
1983,"Anacortes-La Conner, WA","WA",7,3.1
1983,"Darien-Bellville, GA","GA",6.9,9.2
1983,"Delacroix-Yscloskey, LA","LA",6.6,9
1983,"Grand Isle, LA","LA",6.4,7.7
1983,"Port Lavaca, TX","TX",6,9
1983,"Port Arthur, TX","TX",6,12
1983,"Palacios, TX","TX",6,11
1983,"Freeport, TX","TX",6,17
1983,"Cape Charles-Oyster, VA","VA",5.7,2.8
1983,"Port Orford, OR","OR",5.6,1.3
1983,"Delcambre, LA","LA",5.6,6.2
1983,"Bon Secour-Gulf Shores, AL","AL",5,11.8
1983,"Brookings, OR","OR",4.7,2.2
1983,"Neah Bay, WA","WA",2.7,2.6
1982,"Morgan City-Berwick, LA","LA",,12.6
1982,"Cameron, LA","LA",714.7,40.4
1982,"Reedville, VA","VA",576.7,28.1
1982,"Los Angeles, CA","CA",334.8,92.9
1982,"Pascagoula-Moss Point, MS","MS",331.6,18.5
1982,"Empire-Venice, LA","LA",267.3,36.4
1982,"Dulac-Chauvin, LA","LA",265.6,51.7
1982,"Gloucester, MA","MA",148.2,43.6
1982,"San Diego, CA","CA",106.8,59.7
1982,"Kodiak, AK","AK",105.3,90.1
1982,"New Bedford, MA","MA",95.7,84.4
1982,"Portland, ME","ME",68.1,15.1
1982,"Point Judith, RI","RI",65.1,20.5
1982,"Rockland, ME","ME",50.6,10.7
1982,"Dutch Harbor, AK","AK",47,47.8
1982,"Newport, OR","OR",46.7,14.5
1982,"Cape May-Wildwood, NJ","NJ",45.2,18.1
1982,"Astoria, OR","OR",45,15.7
1982,"Monterey, CA","CA",44.5,9.3
1982,"Seattle, WA","WA",44.4,15.6
1982,"San Francisco Area, CA","CA",43.5,18.3
1982,"Petersburg, AK","AK",38.8,19.6
1982,"Coos Bay-Charleston, OR","OR",37,14.3
1982,"Port Hueneme-Oxnard-Ventura, CA","CA",36.4,3.8
1982,"Eureka, CA","CA",36,12.4
1982,"Akutan, AK","AK",33.4,15.6
1982,"Wanchese-Stumpy Point, NC","NC",32.5,13
1982,"Hampton Roads Area, VA","VA",30.4,13.5
1982,"Provincetown-Chatham, MA","MA",30.3,11
1982,"Boston, MA","MA",27.7,13.5
1982,"Bellingham, WA","WA",26.6,16.9
1982,"Ocean City, MD","MD",23.4,9.9
1982,"Westport, WA","WA",21.1,8.5
1982,"Atlantic City, NJ","NJ",19.1,8.8
1982,"Brownsville-Port Isabel, TX","TX",19,52.2
1982,"Aransas Pass-Rockport, TX","TX",18,41.1
1982,"Bayou La Batre, AL","AL",17.8,33.8
1982,"Crescent City, CA","CA",17.7,9.8
1982,"Fort Bragg, CA","CA",16.8,6.4
1982,"Fernandina Beach, FL","FL",16.5,4.7
1982,"Golden Meadow-Leeville, LA","LA",14.2,21.5
1982,"Oriental-Vandemere, NC","NC",14,7.7
1982,"Cape Canaveral, FL","FL",12.5,12.8
1982,"Lafitte-Barataria, LA","LA",11.9,21.9
1982,"Anacortes-La Conner, WA","WA",11.9,8
1982,"Santa Barbara, CA","CA",11,4.9
1982,"Delacroix-Yscloskey, LA","LA",10.6,9.8
1982,"Point Pleasant, NJ","NJ",10.5,4.6
1982,"Delcambre, LA","LA",10.4,17.6
1982,"Key West, FL","FL",10,19
1982,"Ilwaco-Chinook, WA","WA",9.9,3.7
1982,"Everett, WA","WA",9.5,3
1982,"Fort Myers, FL","FL",9.2,11.9
1982,"Freeport, TX","TX",9,26
1982,"Apalachicola, FL","FL",9,10.2
1982,"Brookings, OR","OR",7.7,4.6
1982,"Darien-Bellville, GA","GA",7.1,7.9
1982,"Galveston, TX","TX",7,15
1982,"Chincoteague, VA","VA",6.6,3.8
1982,"Port Lavaca, TX","TX",6,6
1982,"Bon Secour-Gulf Shores, AL","AL",5.9,12.4
1982,"Grand Isle, LA","LA",5.6,5.7
1982,"Port Arthur, TX","TX",5,10
1982,"Palacios, TX","TX",5,9
1982,"Cape Charles-Oyster, VA","VA",4.7,2.9
1982,"Morro Bay, CA","CA",4.2,2.6
1981,"Cameron, LA","LA",447,29.9
1981,"Los Angeles, CA","CA",373,110.5
1981,"Empire-Venice, LA","LA",221,30.5
1981,"Pascagoula-Moss Point, MS","MS",220,16.8
1981,"Dulac-Chauvin, LA","LA",203,55.2
1981,"Kodiak, AK","AK",193,132.9
1981,"Gloucester, MA","MA",166,45.1
1981,"San Diego, CA","CA",149,83
1981,"New Bedford, MA","MA",76,77.9
1981,"Dutch Harbor, AK","AK",73,57.6
1981,"Ketchikan, AK","AK",52,28.7
1981,"Monterey, CA","CA",49,10.4
1981,"Port Hueneme-Oxnard-Ventura, CA","CA",48,4.6
1981,"Newport, OR","OR",46,25
1981,"Rockland, ME","ME",44,13.4
1981,"Astoria, OR","OR",44,15
1981,"Cape May-Wildwood, NJ","NJ",42,20.5
1981,"Point Judith, RI","RI",41,13.2
1981,"Akutan, AK","AK",40,29.2
1981,"Wanchese-Stumpy Point, NC","NC",39,12.7
1981,"Portland, ME","ME",39,17
1981,"Petersburg, AK","AK",39,22
1981,"Coos Bay-Charleston, OR","OR",36,18.2
1981,"San Francisco Area, CA","CA",35,18
1981,"Eureka, CA","CA",35,13.5
1981,"Hampton Roads Area, VA","VA",29,22.8
1981,"Brownsville-Port Isabel, TX","TX",28,48.4
1981,"Boston, MA","MA",28,12.4
1981,"Bellingham, WA","WA",27,12
1981,"Seattle, WA","WA",25,15
1981,"Bayou La Batre, AL","AL",25,31.4
1981,"Westport, WA","WA",24,10
1981,"Aransas Pass-Rockport, TX","TX",24,41
1981,"Ocean City, MD","MD",23,10.5
1981,"Provincetown-Chatham, MA","MA",19,8.5
1981,"Key West, FL","FL",18,27
1981,"Atlantic City, NJ","NJ",18,7.9
1981,"Oriental-Vandemere, NC","NC",17,6.5
1981,"Cape Canaveral, FL","FL",17,15.9
1981,"Ilwaco-Chinook, WA","WA",16,5.8
1981,"Golden Meadow-Leeville, LA","LA",16,18.5
1981,"Fort Myers, FL","FL",15,18
1981,"Fort Bragg, CA","CA",15,6.3
1981,"Crescent City, CA","CA",15,8.2
1981,"Santa Barbara, CA","CA",14,5.9
1981,"Lafitte-Barataria, LA","LA",14,16.7
1981,"Freeport, TX","TX",14,26.8
1981,"Apalachicola, FL","FL",12,12.3
1981,"Delcambre, LA","LA",11,18.8
1981,"Point Pleasant, NJ","NJ",10,4.7
1981,"Chincoteague, VA","VA",9,5.1
1981,"Anacortes-La Conner, WA","WA",9,7.2
1981,"Galveston, TX","TX",8,13.3
1981,"Grand Isle, LA","LA",7,7.8
1981,"Cape Charles-Oyster, VA","VA",7,3.5
1981,"Brookings, OR","OR",7,3.8
1981,"Bon Secour-Gulf Shores, AL","AL",7,11.6
1981,"Darien-Bellville, GA","GA",6,4.6
1981,"Thunderbolt, GA","GA",5,3.4
1981,"Port Arthur, TX","TX",5,8.2
1981,"Morro Bay, CA","CA",5,3.1
