"","PortID","PortName","ExpTotValue","ExpContainerValue","ExpContainerWeight","time","Year","State","PortNameTiCase","County_GEOID","CountyName","ImpContainerValue","ImpContainerWt","TotPortWt","TotPortContainerVal","TotPortVal","rnkTotValue","rnkTotPortWt","rnkExpValue","rnkExpContainerWt","rnkImpContainerVal","rnkImpContainerWt"
"1758","0000","STATE TOTAL",7547763503,4553979636,787793903,NA,"2018"," PA","State Total","","State Total",14025865927,3975842214,4763636117,18579845563,21573629430,14,11,11,14,9,9
"1759","0000","STATE TOTAL",360752423,12200685,33925980,NA,"2018"," RI","State Total","","State Total",58796318,44278237,78204217,70997003,419548741,27,24,28,27,22,22
"1760","0000","STATE TOTAL",3.418e+10,17964075636,7288404615,NA,"2018"," SC","State Total","","State Total",43456496891,7957429510,15245834125,61420572527,77636496098,8,7,7,7,5,7
"1761","0000","STATE TOTAL",158148570812,32083965484,15984481219,NA,"2018"," TX","State Total","","State Total",37760025605,13062021192,29046502411,69843991089,195908596417,2,2,2,2,6,3
"1762","0000","STATE TOTAL",24714837375,21558660807,10720481753,NA,"2018"," VA","State Total","","State Total",47221559250,9703465196,20423946949,68780220057,71936396625,9,5,5,6,4,5
"1763","0000","STATE TOTAL",65830784039,13205796684,11405525943,NA,"2018"," WA","State Total","","State Total",56883897632,9547844648,20953370591,70089694316,122714681671,4,4,8,4,3,6
"1764","0000","STATE TOTAL",860347125,24600298,1720349,NA,"2018"," WI","State Total","","State Total",104908654,32351026,34071375,129508952,965255779,26,28,27,29,25,27
"1765","0000","STATE TOTAL",1472380,0,0,NA,"2018"," WV","State Total","","State Total",0,0,0,0,1472380,32,32,32,32,32,32
"1766","0000","STATE TOTAL",20899390903,1290058159,472925633,NA,"2019"," AK","State Total","","State Total",22456033,40868648,513794281,1312514192,20921846936,15,19,14,16,26,28
"1767","0000","STATE TOTAL",5456424245,2492733379,2780220738,NA,"2019"," AL","State Total","","State Total",5875322147,1537230195,4317450933,8368055526,11331746392,16,12,13,11,12,13
"1768","0000","STATE TOTAL",95294731910,76287991591,36169508861,NA,"2019"," CA","State Total","","State Total",3.06347e+11,55444331510,91613840371,3.82635e+11,401641693424,1,1,1,1,1,1
"1769","0000","STATE TOTAL",323592617,915991,319294,NA,"2019"," CT","State Total","","State Total",11536826,66457308,66776602,12452817,335129443,29,27,30,28,28,26
"1770","0000","STATE TOTAL",7553511668,1421121,611482,NA,"2019"," DC","State Total","","State Total",35304297,7240722,7852204,36725418,7588815965,19,30,29,30,29,30
"1771","0000","STATE TOTAL",4518210696,1206699007,367799246,NA,"2019"," DE","State Total","","State Total",1066284056,1902687613,2270486859,2272983063,5584494752,24,15,17,18,16,12
"1772","0000","STATE TOTAL",35478847797,23497989273,6025990164,NA,"2019"," FL","State Total","","State Total",33041382120,10344764325,16370754489,56539371393,68520229917,10,6,4,8,7,4
"1773","0000","STATE TOTAL",57417968217,24029363879,13590244578,NA,"2019"," GA","State Total","","State Total",73896551100,14864796345,28455040923,97925914979,131314519317,5,3,6,3,2,2
"1774","0000","STATE TOTAL",378143178,117856341,157066499,NA,"2019"," HI","State Total","","State Total",560545920,982425961,1139492460,678402261,938689098,25,17,23,19,19,17
"1775","0000","STATE TOTAL",50398980388,260171237,93995979,NA,"2019"," IL","State Total","","State Total",313112802,107730650,201726629,573284039,50712093190,11,22,21,22,20,19
"1776","0000","STATE TOTAL",219620,35880,19229,NA,"2019"," IN","State Total","","State Total",133599,10982,30211,169479,353219,31,31,31,31,31,31
"1777","0000","STATE TOTAL",102156246389,6990870977,5525069698,NA,"2019"," LA","State Total","","State Total",5893657932,3917978838,9443048536,12884528909,108049904321,6,9,9,9,11,10
"1778","0000","STATE TOTAL",1215469763,924737198,838674950,NA,"2019"," MA","State Total","","State Total",4849616052,1181155033,2019829983,5774353250,6065085815,22,16,16,15,13,15
"1779","0000","STATE TOTAL",14936467504,5867052957,2749883845,NA,"2019"," MD","State Total","","State Total",21034195446,5412430258,8162314103,26901248403,35970662950,13,10,10,10,8,8
"1780","0000","STATE TOTAL",3958263638,291181028,110985748,NA,"2019"," ME","State Total","","State Total",593627370,138437261,249423009,884808398,4551891008,23,23,20,23,21,20
"1781","0000","STATE TOTAL",127450651441,691189015,123507862,NA,"2019"," MI","State Total","","State Total",225840248,171211321,294719183,917029263,127676491689,3,21,18,21,23,23
"1782","0000","STATE TOTAL",5343844337,74069213,102160764,NA,"2019"," MN","State Total","","State Total",410386472,100920507,203081271,484455685,5754230809,18,20,22,20,18,21
"1783","0000","STATE TOTAL",3929212598,1208893094,1117114335,NA,"2019"," MS","State Total","","State Total",1451632595,762820157,1879934492,2660525689,5380845193,20,14,15,13,15,16
"1784","0000","STATE TOTAL",7470511676,5265092795,1280695827,NA,"2019"," NC","State Total","","State Total",4307581827,1009051892,2289747719,9572674622,11778093503,17,13,12,12,14,14
"1785","0000","STATE TOTAL",786467656,37797478,2753849,NA,"2019"," NH","State Total","","State Total",4377716,90782404,93536253,42175194,790845372,28,26,24,26,27,25
"1786","0000","STATE TOTAL",92686831,58177534,64946312,NA,"2019"," NJ","State Total","","State Total",15112,683,64946995,58192646,92701943,30,29,25,24,30,29
"1787","0000","STATE TOTAL",81447328965,29902507156,10154248717,NA,"2019"," NY","State Total","","State Total",9718670544,2935832137,13090080854,39621177700,9.1166e+10,7,8,3,5,10,11
"1788","0000","STATE TOTAL",49591359216,22108859,6467908,NA,"2019"," OH","State Total","","State Total",154486151,139236538,145704446,176595010,49745845367,12,25,26,25,24,24
"1789","0000","STATE TOTAL",4632223458,78431063,294933258,NA,"2019"," OR","State Total","","State Total",72053755,6972385,301905643,150484818,4704277213,21,18,19,17,17,18
"1790","0000","STATE TOTAL",8433952537,4548420874,720809980,NA,"2019"," PA","State Total","","State Total",15019863347,4197042925,4917852905,19568284221,23453815884,14,11,11,14,9,9
"1791","0000","STATE TOTAL",352947866,7255997,1033944,NA,"2019"," RI","State Total","","State Total",70467197,74092221,75126165,77723194,423415063,27,24,28,27,22,22
"1792","0000","STATE TOTAL",40083675669,17932623620,7004011526,NA,"2019"," SC","State Total","","State Total",44882654004,8147918272,15151929798,62815277624,84966329673,8,7,7,7,5,7
"1793","0000","STATE TOTAL",169336291682,33105639784,19617613287,NA,"2019"," TX","State Total","","State Total",39300862522,12844404248,32462017535,72406502306,208637154204,2,2,2,2,6,3
"1794","0000","STATE TOTAL",24845199560,22396685757,8705338323,NA,"2019"," VA","State Total","","State Total",48314603341,9678655804,18383994127,70711289098,73159802901,9,5,5,6,4,5
"1795","0000","STATE TOTAL",60915155137,13115367146,11027941692,NA,"2019"," WA","State Total","","State Total",54946412797,8938956557,19966898249,68061779943,115861567934,4,4,8,4,3,6
"1796","0000","STATE TOTAL",846901927,7206796,1315590,NA,"2019"," WI","State Total","","State Total",34904686,89694371,91009961,42111482,881806613,26,28,27,29,25,27
"1797","0000","STATE TOTAL",235948,0,0,NA,"2019"," WV","State Total","","State Total",0,0,0,0,235948,32,32,32,32,32,32
"1798","0000","STATE TOTAL",19615167104,1036853119,391728602,NA,"2020"," AK","State Total","","State Total",21942348,35625995,427354597,1058795467,19637109452,15,19,14,16,26,28
"1799","0000","STATE TOTAL",4729714553,2132834844,2580150646,NA,"2020"," AL","State Total","","State Total",6451579351,1787083707,4367234353,8584414195,11181293904,16,12,13,11,12,13
"1800","0000","STATE TOTAL",86477915512,72078545055,35801554460,NA,"2020"," CA","State Total","","State Total",300848190161,57208199416,93009753876,372926735216,387326105673,1,1,1,1,1,1
"1801","0000","STATE TOTAL",399636728,1155494,95913,NA,"2020"," CT","State Total","","State Total",12097690,130292812,130388725,13253184,411734418,29,27,30,28,28,26
"1802","0000","STATE TOTAL",4518902639,4168401,730461,NA,"2020"," DC","State Total","","State Total",20490326,3622972,4353433,24658727,4539392965,19,30,29,30,29,30
"1803","0000","STATE TOTAL",2873356539,926304099,378795455,NA,"2020"," DE","State Total","","State Total",1091889704,1925806646,2304602101,2018193803,3965246243,24,15,17,18,16,12
"1804","0000","STATE TOTAL",27470299603,19014698313,5198131300,NA,"2020"," FL","State Total","","State Total",30027739727,10302100784,15500232084,49042438040,57498039330,10,6,4,8,7,4
"1805","0000","STATE TOTAL",50614837311,22841757778,13872822856,NA,"2020"," GA","State Total","","State Total",73903516057,15093438092,28966260948,96745273835,124518353368,5,3,6,3,2,2
"1806","0000","STATE TOTAL",164527218,98379081,127205941,NA,"2020"," HI","State Total","","State Total",438814196,1001899005,1129104946,537193277,603341414,25,17,23,19,19,17
"1807","0000","STATE TOTAL",53420237068,175692636,91246076,NA,"2020"," IL","State Total","","State Total",275227130,187413072,278659148,450919766,53695464198,11,22,21,22,20,19
"1808","0000","STATE TOTAL",138558,13216,3369,NA,"2020"," IN","State Total","","State Total",828,217,3586,14044,139386,31,31,31,31,31,31
"1809","0000","STATE TOTAL",93412991590,6204920001,5002496903,NA,"2020"," LA","State Total","","State Total",5234038216,3428178077,8430674980,11438958217,98647029806,6,9,9,9,11,10
"1810","0000","STATE TOTAL",1196321260,820297446,888185157,NA,"2020"," MA","State Total","","State Total",4473548395,1086440658,1974625815,5293845841,5669869655,22,16,16,15,13,15
"1811","0000","STATE TOTAL",12674599488,5645872309,2496251675,NA,"2020"," MD","State Total","","State Total",18268267635,5327461617,7823713292,23914139944,30942867123,13,10,10,10,8,8
"1812","0000","STATE TOTAL",3457574784,274393090,45010407,NA,"2020"," ME","State Total","","State Total",622337585,167915557,212925964,896730675,4079912369,23,23,20,23,21,20
"1813","0000","STATE TOTAL",109432462196,573155813,104307850,NA,"2020"," MI","State Total","","State Total",223765516,167654178,271962028,796921329,109656227712,3,21,18,21,23,23
"1814","0000","STATE TOTAL",4058801766,97639634,202217305,NA,"2020"," MN","State Total","","State Total",393203545,91913381,294130686,490843179,4452005311,18,20,22,20,18,21
"1815","0000","STATE TOTAL",2811086291,894760762,993570180,NA,"2020"," MS","State Total","","State Total",1032622454,808568494,1802138674,1927383216,3843708745,20,14,15,13,15,16
"1816","0000","STATE TOTAL",4568224440,3320663858,1273976736,NA,"2020"," NC","State Total","","State Total",4084362438,997696409,2271673145,7405026296,8652586878,17,13,12,12,14,14
"1817","0000","STATE TOTAL",179248217,1464610,818192,NA,"2020"," NH","State Total","","State Total",2879876,151201051,152019243,4344486,182128093,28,26,24,26,27,25
"1818","0000","STATE TOTAL",146985522,63291409,66568422,NA,"2020"," NJ","State Total","","State Total",6552,563,66568985,63297961,146992074,30,29,25,24,30,29
"1819","0000","STATE TOTAL",73933531389,27985506213,9455491049,NA,"2020"," NY","State Total","","State Total",8543723117,2578146332,12033637381,36529229330,82477254506,7,8,3,5,10,11
"1820","0000","STATE TOTAL",46290135347,14577364,5515738,NA,"2020"," OH","State Total","","State Total",174356364,78117338,83633076,188933728,46464491711,12,25,26,25,24,24
"1821","0000","STATE TOTAL",4162432674,486835622,298068537,NA,"2020"," OR","State Total","","State Total",671210294,208191037,506259574,1158045916,4833642968,21,18,19,17,17,18
"1822","0000","STATE TOTAL",6909699849,3734579706,652832414,NA,"2020"," PA","State Total","","State Total",16370980757,4393009776,5045842190,20105560463,23280680606,14,11,11,14,9,9
"1823","0000","STATE TOTAL",214492154,3261780,613996,NA,"2020"," RI","State Total","","State Total",745333460,145922525,146536521,748595240,959825614,27,24,28,27,22,22
"1824","0000","STATE TOTAL",30181273435,16634369425,6858462861,NA,"2020"," SC","State Total","","State Total",44261203368,8222550725,15081013586,60895572793,74442476803,8,7,7,7,5,7
"1825","0000","STATE TOTAL",1.35274e+11,28908266081,19798323790,NA,"2020"," TX","State Total","","State Total",37273640882,12609159237,32407483027,66181906963,172547600818,2,2,2,2,6,3
"1826","0000","STATE TOTAL",24531921616,21668361040,8935394614,NA,"2020"," VA","State Total","","State Total",43116044295,8998612055,17934006669,64784405335,67647965911,9,5,5,6,4,5
"1827","0000","STATE TOTAL",46535645345,11088245636,9873230055,NA,"2020"," WA","State Total","","State Total",47618457727,8322481099,18195711154,58706703363,94154103072,4,4,8,4,3,6
"1828","0000","STATE TOTAL",629995326,12629446,1122907,NA,"2020"," WI","State Total","","State Total",52613291,121490006,122612913,65242737,682608617,26,28,27,29,25,27
"1829","0000","STATE TOTAL",252985,0,0,NA,"2020"," WV","State Total","","State Total",0,0,0,0,252985,32,32,32,32,32,32
"1830","0000","STATE TOTAL",25729791749,1347756748,614394615,NA,"2021"," AK","State Total","","State Total",12232888,6871041,621265656,1359989636,25742024637,15,19,14,16,26,28
"1831","0000","STATE TOTAL",6299861112,3266467991,2142835136,NA,"2021"," AL","State Total","","State Total",8217287959,1909061288,4051896424,11483755950,14517149071,16,12,13,11,12,13
"1832","0000","STATE TOTAL",82468908364,68309646068,31531617828,NA,"2021"," CA","State Total","","State Total",3.4306e+11,65662798928,97194416756,411369654134,425528916430,1,1,1,1,1,1
"1833","0000","STATE TOTAL",486814695,517708,121110,NA,"2021"," CT","State Total","","State Total",57253243,65384248,65505358,57770951,544067938,29,27,30,28,28,26
"1834","0000","STATE TOTAL",7283907345,403854,80284,NA,"2021"," DC","State Total","","State Total",30760146,4796841,4877125,31164000,7314667491,19,30,29,30,29,30
"1835","0000","STATE TOTAL",2923513796,1171219699,359403107,NA,"2021"," DE","State Total","","State Total",1162193738,1845579283,2204982390,2333413437,4085707534,24,15,17,18,16,12
"1836","0000","STATE TOTAL",34000719219,24709325670,6406716433,NA,"2021"," FL","State Total","","State Total",37627851191,12385156750,18791873183,62337176861,71628570410,10,6,4,8,7,4
"1837","0000","STATE TOTAL",60891589680,25386376992,14340830770,NA,"2021"," GA","State Total","","State Total",92498825758,18788908683,33129739453,117885202750,153390415438,5,3,6,3,2,2
"1838","0000","STATE TOTAL",256255512,162635844,155367658,NA,"2021"," HI","State Total","","State Total",614924469,838661030,994028688,777560313,871179981,25,17,23,19,19,17
"1839","0000","STATE TOTAL",64558034712,253566503,102293833,NA,"2021"," IL","State Total","","State Total",362420293,67728186,170022019,615986796,64920455005,11,22,21,22,20,19
"1840","0000","STATE TOTAL",718654,92430,15569,NA,"2021"," IN","State Total","","State Total",0,0,15569,92430,718654,31,31,31,31,31,31
"1841","0000","STATE TOTAL",115487440811,7205916671,4498371469,NA,"2021"," LA","State Total","","State Total",6980385253,3649240581,8147612050,14186301924,122467826064,6,9,9,9,11,10
"1842","0000","STATE TOTAL",1643885095,1033154092,759616782,NA,"2021"," MA","State Total","","State Total",3311929116,828962749,1588579531,4345083208,4955814211,22,16,16,15,13,15
"1843","0000","STATE TOTAL",17124655429,7562782464,3317963276,NA,"2021"," MD","State Total","","State Total",20923821589,5809351884,9127315160,28486604053,38048477018,13,10,10,10,8,8
"1844","0000","STATE TOTAL",5024766599,698091883,74081368,NA,"2021"," ME","State Total","","State Total",936450182,234688977,308770345,1634542065,5961216781,23,23,20,23,21,20
"1845","0000","STATE TOTAL",127389248134,685257147,124250930,NA,"2021"," MI","State Total","","State Total",289131227,152683603,276934533,974388374,127678379361,3,21,18,21,23,23
"1846","0000","STATE TOTAL",5532511418,102734785,144416904,NA,"2021"," MN","State Total","","State Total",501473006,126474488,270891392,604207791,6033984424,18,20,22,20,18,21
"1847","0000","STATE TOTAL",4361762920,1421755638,1158439272,NA,"2021"," MS","State Total","","State Total",1484385572,1004064336,2162503608,2906141210,5846148492,20,14,15,13,15,16
"1848","0000","STATE TOTAL",5564173844,4365707419,1418622102,NA,"2021"," NC","State Total","","State Total",4756869050,1294680801,2713302903,9122576469,10321042894,17,13,12,12,14,14
"1849","0000","STATE TOTAL",278850747,23592060,158941,NA,"2021"," NH","State Total","","State Total",3830895,170735899,170894840,27422955,282681642,28,26,24,26,27,25
"1850","0000","STATE TOTAL",57878095,49019795,43938898,NA,"2021"," NJ","State Total","","State Total",0,0,43938898,49019795,57878095,30,29,25,24,30,29
"1851","0000","STATE TOTAL",83211379973,29819973258,9788538787,NA,"2021"," NY","State Total","","State Total",12993164031,3700362731,13488901518,42813137289,96204544004,7,8,3,5,10,11
"1852","0000","STATE TOTAL",49850919190,29453554,6632169,NA,"2021"," OH","State Total","","State Total",277798423,84483831,91116000,307251977,50128717613,12,25,26,25,24,24
"1853","0000","STATE TOTAL",5027815144,668225107,476304867,NA,"2021"," OR","State Total","","State Total",1485509531,375774166,852079033,2153734638,6513324675,21,18,19,17,17,18
"1854","0000","STATE TOTAL",9835132545,4951596889,939344576,NA,"2021"," PA","State Total","","State Total",20233509563,5373871056,6313215632,25185106452,30068642108,14,11,11,14,9,9
"1855","0000","STATE TOTAL",329365891,3011734,511235,NA,"2021"," RI","State Total","","State Total",1361930197,215228082,215739317,1364941931,1691296088,27,24,28,27,22,22
"1856","0000","STATE TOTAL",29828971720,18833408791,7245876944,NA,"2021"," SC","State Total","","State Total",55897469372,10153740853,17399617797,74730878163,85726441092,8,7,7,7,5,7
"1857","0000","STATE TOTAL",197961342193,32394529682,14518634426,NA,"2021"," TX","State Total","","State Total",51385724281,16244369263,3.0763e+10,83780253963,249347066474,2,2,2,2,6,3
"1858","0000","STATE TOTAL",30700603122,27428782275,10259594231,NA,"2021"," VA","State Total","","State Total",58573993233,11817402021,2.2077e+10,86002775508,89274596355,9,5,5,6,4,5
"1859","0000","STATE TOTAL",50850583602,11324544257,8775862391,NA,"2021"," WA","State Total","","State Total",55909467087,9593980839,18369843230,67234011344,106760050689,4,4,8,4,3,6
"1860","0000","STATE TOTAL",770998663,12723120,2609162,NA,"2021"," WI","State Total","","State Total",92715387,76383904,78993066,105438507,863714050,26,28,27,29,25,27
"1861","0000","STATE TOTAL",8375,0,0,NA,"2021"," WV","State Total","","State Total",0,0,0,0,8375,32,32,32,32,32,32
"1862","0000","COUNTY TOTAL",21625781713,14749465073,6768013627,NA,"2013"," CA","County Total","06001","Alameda",26102407882,6103391055,12871404682,40851872955,47728189595,10,5,7,7,7,6
"1863","0000","COUNTY TOTAL",770840441,3059098,226803,NA,"2013"," NY","County Total","36001","Albany",21326936,35498257,35725060,24386034,792167377,76,56,61,77,57,48
"1864","0000","COUNTY TOTAL",59017696,0,0,NA,"2013"," PA","County Total","42003","Allegheny",0,0,0,0,59017696,98,145.5,142.5,142.5,143.5,143.5
"1865","0000","COUNTY TOTAL",17397494,0,0,NA,"2013"," MI","County Total","26007","Alpena",0,0,0,0,17397494,126,135,127,130,129,125
"1866","0000","COUNTY TOTAL",18649926,1144424,344009,NA,"2013"," MD","County Total","24003","Anne Arundel",6833476,1095682,1439691,7977900,25483402,114,91,73,81,76,83
"1867","0000","COUNTY TOTAL",5111609621,1491742,577363,NA,"2013"," DC","County Total","51013","Arlington",1493693,188006,765369,2985435,5113103314,40,81,77,84,66,74
"1868","0000","COUNTY TOTAL",1295329564,0,0,NA,"2013"," ME","County Total","23003","Aroostook",0,0,0,0,1295329564,64,145.5,142.5,142.5,143.5,143.5
"1869","0000","COUNTY TOTAL",3810158534,1374858926,1411870539,NA,"2013"," AL","County Total","01003","Baldwin",3083242873,1423764531,2835635070,4458101799,6893401407,30,18,18,15,18,19
"1870","0000","COUNTY TOTAL",21021889347,4865561922,1503240969,NA,"2013"," MD","County Total","24005","Baltimore",15363653827,3664929350,5168170319,20229215749,36385543174,15,11,12,12,10,7
"1871","0000","COUNTY TOTAL",721003989,331316915,138213256,NA,"2013"," FL","County Total","12005","Bay",1095252484,179963163,318176419,1426569399,1816256473,63,47,34,43,31,45
"1872","0000","COUNTY TOTAL",1538190083,251277133,201953111,NA,"2013"," TX","County Total","48039","Brazoria",217969049,397005258,598958369,469246182,1756159132,38,23,25,19,41,34
"1873","0000","COUNTY TOTAL",144829492,544557,418396,NA,"2013"," FL","County Total","12009","Brevard",16946409,30792315,31210711,17490966,161775901,92,58,66,63,60,51
"1874","0000","COUNTY TOTAL",6664505,0,0,NA,"2013"," MA","County Total","25005","Bristol",1240544,804373,804373,1240544,7905049,124,92,98,105,77,79
"1875","0000","COUNTY TOTAL",39475268981,28461456342,7308487395,NA,"2013"," NY","County Total","36005","Bronx",8770503712,2322053104,9630540499,37231960054,48245772693,14,8,3,5,13,16
"1876","0000","COUNTY TOTAL",13408169080,8084497634,1592262888,NA,"2013"," FL","County Total","12011","Broward",7612420786,2442738970,4035001858,15696918420,21020589866,21,14,9,14,15,14
"1877","0000","COUNTY TOTAL",57232776,39235,17102,NA,"2013"," WI","County Total","55009","Brown",9239546,3400574,3417676,9278781,66472322,86,71,90,95,84,66
"1878","0000","COUNTY TOTAL",5162378689,1462716733,346109608,NA,"2013"," PA","County Total","42017","Bucks",5656605768,2216820543,2562930151,7119322501,10818984457,27,16,17,24,14,13
"1879","0000","COUNTY TOTAL",26159954,0,0,NA,"2013"," LA","County Total","22017","Caddo ",0,0,0,0,26159954,109,145.5,142.5,142.5,143.5,143.5
"1880","0000","COUNTY TOTAL",5811647553,48157727,67729025,NA,"2013"," LA","County Total","22019","Calcasieu",2622864,3226124,70955149,50780591,5814270417,35,41,48,34,47,36
"1881","0000","COUNTY TOTAL",836872581,46553149,115829262,NA,"2013"," TX","County Total","48057","Calhoun",257509306,333512719,449341981,304062455,1094381887,67,43,63,46,44,35
"1882","0000","COUNTY TOTAL",8157332005,120503414,219050222,NA,"2013"," TX","County Total","22023","Cameron",96195008,161281865,380332087,216698422,8253527013,32,36,49,28,53,43
"1883","0000","COUNTY TOTAL",371087732,563400,5101835,NA,"2013"," NC","County Total","37031","Carteret",311867276,129399246,134501081,312430676,682955008,79,54,95,79,42,47
"1884","0000","COUNTY TOTAL",9548112971,28208633,15335065,NA,"2013"," TX","County Total","48071","Chambers",3964751,1615936,16951001,32173384,9552077722,37,40,28,25,82,75
"1885","0000","COUNTY TOTAL",25903961147,13850270321,4648820081,NA,"2013"," SC","County Total","45019","Charleston",37984729802,5251308723,9900128804,5.1835e+10,63888690949,6,6,8,8,4,5
"1886","0000","COUNTY TOTAL",172384,0,0,NA,"2013"," MS","County Total","05017","Chicot",71630,11754,11754,71630,244014,152,120,122,120,114,108
"1887","0000","COUNTY TOTAL",1215669450,4135223,819583,NA,"2013"," MI","County Total","26033","Chippewa",0,0,819583,4135223,1215669450,62,73,79,96,94,68
"1888","0000","COUNTY TOTAL",162394008,0,0,NA,"2013"," WA","County Total","53009","Clallam",60320,18613,18613,60320,162454328,93,116,117,111,107,106
"1889","0000","COUNTY TOTAL",2086606009,89118016,155597955,NA,"2013"," WA","County Total","53011","Clark",37847006,27452891,183050846,126965022,2124453015,53,48,52,38,58,56
"1890","0000","COUNTY TOTAL",51248977,1171669,156802,NA,"2013"," OR","County Total","41007","Clatsop",1538096,495662,652464,2709765,52787073,105,105,101,101,86,91
"1891","0000","COUNTY TOTAL",13308066507,0,0,NA,"2013"," GA","County Total","13067","Cobb",0,0,0,0,13308066507,25,145.5,142.5,142.5,143.5,143.5
"1892","0000","COUNTY TOTAL",1504602914,43309616,50191884,NA,"2013"," CA","County Total","06013","Contra Costa",3576639,1162347,51354231,46886255,1508179553,68,59,57,49,45,62
"1893","0000","COUNTY TOTAL",170406096,2449760,38062436,NA,"2013"," OR","County Total","41011","Coos",0,0,38062436,2449760,170406096,89,79,104,69,113,81
"1894","0000","COUNTY TOTAL",6354220048,18791735,77580989,NA,"2013"," WA","County Total","53015","Cowlitz",12100945,14461303,92042292,30892680,6366320993,39,46,55,33,59,54
"1895","0000","COUNTY TOTAL",77246224,34657121,13572595,NA,"2013"," ME","County Total","23005","Cumberland",157248353,44880254,58452849,191905474,234494577,70,49,35,50,36,46
"1896","0000","COUNTY TOTAL",26237371973,10710572,2609695,NA,"2013"," OH","County Total","39035","Cuyahoga",17731526,3039205,5648900,28442098,26255103499,16,60,59,64,46,53
"1897","0000","COUNTY TOTAL",885979872,200079,75547,NA,"2013"," NJ","County Total","42045","Delaware",0,0,75547,200079,885979872,45,27,21,35,21,26
"1898","0000","COUNTY TOTAL",1941869724,1700803694,333316158,NA,"2013"," PA","County Total","42045","Delaware",3471301736,721597558,1054913716,5172105430,5413171460,45,27,21,35,21,26
"1899","0000","COUNTY TOTAL",1658044,0,0,NA,"2013"," MI","County Total","26041","Delta",129222,17438,17438,129222,1787266,140,123,126,129,109,109
"1900","0000","COUNTY TOTAL",498765244,1976155,281151,NA,"2013"," WI","County Total","55031","Douglas",14334270,19603784,19884935,16310425,513099514,77,68,84,78,56,61
"1901","0000","COUNTY TOTAL",40015838173,68480057,40155933,NA,"2013"," IL","County Total","17043","DuPage",457747906,89060211,129216144,526227963,40473586079,8,45,39,45,35,38
"1902","0000","COUNTY TOTAL",29251054074,20020861819,10831697223,NA,"2013"," GA","County Total","13103","Effingham",39454425512,8507965892,19339663115,59475287331,68705479586,4,2,6,3,2,2
"1903","0000","COUNTY TOTAL",44827244460,144670963,8047096,NA,"2013"," NY","County Total","36029","Erie",18566088,40870086,48917182,163237051,44845810548,13,63,33,52,55,63
"1904","0000","COUNTY TOTAL",45722107,0,0,NA,"2013"," OH","County Total","39043","Erie",34274,6907,6907,34274,45756381,108,109,142.5,142.5,85,92
"1905","0000","COUNTY TOTAL",861816,54845,13165,NA,"2013"," PA","County Total","42049","Erie",606658,165100,178265,661503,1468474,113,94,113,125,73,85
"1906","0000","COUNTY TOTAL",2126373,1926760,791086,NA,"2013"," MA","County Total","25009","Essex",647303,46534,837620,2574063,2773676,125,90,88,83,75,82
"1907","0000","COUNTY TOTAL",51398437,246141,105,NA,"2013"," AK","County Total","02090","Fairbanks North Star",0,0,105,246141,51398437,117,121,119,108,143.5,143.5
"1908","0000","COUNTY TOTAL",404037,260304,805158,NA,"2013"," VA","County Total","51059","Fairfax",0,0,805158,260304,404037,107,107,108,92,123,120
"1909","0000","COUNTY TOTAL",934367,21800,6589,NA,"2013"," CT","County Total","09001","Fairfield",112821,21935,28524,134621,1047188,134,126,121,116,121,117
"1910","0000","COUNTY TOTAL",32951617,0,0,NA,"2013"," OH","County Total","39045","Fairfield",0,0,0,0,32951617,81,145.5,142.5,142.5,143.5,143.5
"1911","0000","COUNTY TOTAL",33158691,0,0,NA,"2013"," NC","County Total","37067","Forsyth",0,0,0,0,33158691,103,145.5,142.5,142.5,143.5,143.5
"1912","0000","COUNTY TOTAL",2703595695,346922111,59841412,NA,"2013"," TX","County Total","48167","Galveston",647337604,285590733,345432145,994259715,3350933299,49,37,37,41,32,31
"1913","0000","COUNTY TOTAL",510088,474825,86631,NA,"2013"," SC","County Total","45043","Georgetown",508325,93593,180224,983150,1018413,133,93,97,97,81,86
"1914","0000","COUNTY TOTAL",5007920672,225042020,66505623,NA,"2013"," GA","County Total","13127","Glynn",805698567,82849535,149355158,1030740587,5813619239,36,52,32,44,30,52
"1915","0000","COUNTY TOTAL",2983868599,10900873,1290549,NA,"2013"," WA","County Total","53027","Grays Harbor",7608231,1325647,2616196,18509104,2991476830,55,67,40,57,62,70
"1916","0000","COUNTY TOTAL",4205275434,0,0,NA,"2013"," OH","County Total","39061","Hamilton",0,0,0,0,4205275434,41,145.5,142.5,142.5,143.5,143.5
"1917","0000","COUNTY TOTAL",6382386586,129330555,105715251,NA,"2013"," TX","County Total","48199","Hardin",352685522,532481385,638196636,482016077,6735072108,29,39,41,30,50,37
"1918","0000","COUNTY TOTAL",1013526694,567232249,458726674,NA,"2013"," MS","County Total","28047","Harrison",1271716288,771255307,1229981981,1838948537,2285242982,51,22,24,21,23,22
"1919","0000","COUNTY TOTAL",211799713,8250,299,NA,"2013"," CT","County Total","09003","Hartford",0,0,299,8250,211799713,83,114,112,115,87,101
"1920","0000","COUNTY TOTAL",42360196,3952978,5175926,NA,"2013"," HI","County Total","15001","Hawaii",773166,206723,5382649,4726144,43133362,88,77,64,60,95,95
"1921","0000","COUNTY TOTAL",2120168975,0,0,NA,"2013"," MN","County Total","27054","Hennepin",0,0,0,0,2120168975,61,145.5,142.5,142.5,143.5,143.5
